,verified_income,debt_to_income,inquiries_last_12m,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,loan_amount,term,issue_month,loan_status,initial_listing_status,disbursement_method,paid_interest,interest_rate
2115,1,32.04,7.0,2.0,2.0,12300.0,3.0,75.0,11400.0,60,2,1,1,0,497.03,18.45
2116,2,12.28,0.0,2.0,3.0,7000.0,4.0,96.2,24000.0,60,1,1,1,0,1197.63,12.62
2117,0,6.9,0.0,1.0,3.0,9500.0,0.0,92.9,20000.0,36,1,1,1,0,805.35,10.42
2118,1,7.35,2.0,4.0,1.0,78804.49999999994,1.0,100.0,36000.0,36,2,2,0,0,210.88,6.07
2119,1,14.07,1.0,4.0,4.0,36300.0,4.0,100.0,15000.0,36,1,1,1,0,704.24,11.99
2120,0,27.74,0.0,2.0,3.0,20300.0,1.0,91.7,8475.0,36,2,1,1,0,141.89,10.9
2121,0,37.2325,0.0,1.0,3.0,25600.0,2.0,87.5,30000.0,60,2,1,1,0,1239.54,17.09
2122,0,9.04,0.0,3.0,8.0,48400.0,0.0,100.0,7000.0,36,1,1,1,0,146.5,6.07
2123,2,11.47,5.0,10.0,7.0,60200.0,2.0,97.4,25000.0,36,2,1,0,0,1072.05,21.45
2124,1,22.19,4.0,9.0,3.0,19000.0,0.0,95.8,10000.0,36,1,1,0,0,407.55,10.42
2125,0,22.58,0.0,3.0,4.0,30700.0,0.0,100.0,16000.0,60,0,1,1,0,526.51,10.42
2126,0,20.64,0.0,1.0,5.0,78804.49999999994,4.0,100.0,15000.0,36,2,1,1,0,216.77,6.07
2127,2,25.45,1.0,3.0,2.0,13500.0,3.0,96.3,36000.0,60,2,1,1,0,870.04,14.07
2128,2,37.2325,0.0,3.0,1.0,12000.0,0.0,100.0,36000.0,36,2,1,1,0,1034.07,10.9
2129,1,10.11,0.0,4.0,3.0,8000.0,2.0,93.3,10000.0,36,1,1,0,0,405.65,10.91
2130,0,11.26,2.0,3.0,3.0,6000.0,0.0,75.0,3200.0,36,2,1,0,0,83.51,17.47
2131,2,30.34,0.0,4.0,2.0,2500.0,1.0,87.5,3200.0,36,1,1,1,0,123.6,12.62
2132,2,30.06,4.0,7.0,3.0,25100.0,2.0,100.0,20000.0,36,0,1,1,1,471.13,7.96
2133,2,21.33,0.0,1.0,5.0,15200.0,0.0,100.0,10000.0,36,1,1,1,0,296.81,7.97
2134,2,16.42,1.0,7.0,4.0,11900.0,1.0,94.7,16000.0,60,2,1,1,0,347.94,13.58
2135,2,12.84,3.0,8.0,2.0,6300.0,1.0,100.0,20000.0,60,0,2,1,0,193.34,21.45
2136,0,15.06,0.0,6.0,2.0,22500.0,2.0,100.0,6000.0,36,2,1,0,0,131.71,9.43
2137,1,37.2325,1.0,6.0,8.0,78804.49999999994,5.0,100.0,25000.0,36,1,1,0,0,1644.42,21.45
2138,0,8.74,3.0,7.0,4.0,11000.0,0.0,90.9,9600.0,36,0,1,1,0,363.84,11.99
2139,1,15.31,1.0,4.0,4.0,71700.0,2.0,100.0,24000.0,36,0,1,1,0,450.85,6.07
2140,0,25.24,1.0,2.0,4.0,43500.0,5.0,89.3,25000.0,36,1,1,1,0,1360.83,14.08
2141,0,15.43,1.0,2.0,3.0,7400.0,0.0,100.0,5000.0,36,2,1,1,0,167.99,14.07
2142,0,35.18,2.0,2.0,3.0,16000.0,3.0,96.4,20000.0,36,2,1,1,0,718.56,15.04
2143,1,13.92,1.0,6.0,5.0,55700.0,1.0,90.0,20000.0,36,2,1,1,0,341.53,7.34
2144,0,24.81,1.0,2.0,1.0,18500.0,4.0,100.0,26400.0,60,0,1,1,0,785.78,9.43
2145,1,23.13,3.0,2.0,4.0,35900.0,0.0,100.0,10000.0,60,2,1,1,0,191.82,9.92
2146,0,37.2325,0.0,1.0,7.0,36700.0,0.0,100.0,25000.0,36,0,1,1,0,1509.94,19.03
2147,1,13.28,7.0,9.0,2.0,24200.0,3.0,100.0,10000.0,60,2,1,1,0,355.03,15.04
2148,1,6.25,5.0,8.0,4.0,5200.0,0.0,90.9,3200.0,36,1,1,0,0,84.03,13.59
2149,1,17.46,1.0,7.0,4.0,29700.0,2.0,100.0,15000.0,36,0,1,1,0,558.5,11.99
2150,2,25.4,2.0,7.0,3.0,10800.0,1.0,100.0,10000.0,60,2,1,0,0,528.98,21.45
2151,1,22.48,2.0,10.0,1.0,6000.0,2.0,100.0,10000.0,36,0,1,1,0,335.56,10.91
2152,0,17.08,3.0,4.0,6.0,31100.0,0.0,100.0,20000.0,60,2,1,1,0,301.79,9.43
2153,0,11.68,1.0,3.0,2.0,8500.0,3.0,92.0,14000.0,36,2,1,0,1,176.94,6.07
2154,0,4.87,0.0,1.0,4.0,38500.0,0.0,100.0,7000.0,36,2,1,1,0,72.25,6.07
2155,0,5.1,0.0,2.0,3.0,15100.0,0.0,100.0,4000.0,36,0,1,1,1,72.25,6.07
2156,0,34.92,1.0,5.0,2.0,18100.0,0.0,95.7,10000.0,36,1,1,1,0,251.36,7.97
2157,1,29.47,0.0,3.0,4.0,28400.0,1.0,100.0,20000.0,36,0,1,1,0,416.11,6.72
2158,1,13.19,2.0,7.0,4.0,6400.0,5.0,80.5,20000.0,60,0,1,1,0,994.59,15.05
2159,1,3.76,0.0,1.0,1.0,20000.0,1.0,94.1,3200.0,36,0,1,1,0,72.25,7.96
2160,0,26.09,2.0,3.0,7.0,9600.0,0.0,85.0,5500.0,36,1,1,1,0,390.6,18.06
2161,1,3.76,0.0,0.0,1.0,10000.0,0.0,83.3,12000.0,36,1,1,0,0,660.2,13.59
2162,0,9.07,2.0,7.0,7.0,23300.0,0.0,100.0,6500.0,36,0,1,1,0,345.91,17.09
2163,1,3.76,0.0,0.0,1.0,2500.0,1.0,90.9,3200.0,36,2,2,0,0,72.25,11.98
2164,2,16.74,0.0,0.0,1.0,2500.0,1.0,83.3,5000.0,36,0,1,1,0,186.17,11.99
2165,0,17.64,4.0,9.0,7.0,24400.0,0.0,93.8,8000.0,36,1,1,1,0,573.21,20.0
2166,1,17.02,2.0,2.0,1.0,51500.0,2.0,100.0,18000.0,60,0,1,1,0,417.11,7.35
2167,0,15.68,0.0,1.0,2.0,2900.0,0.0,100.0,3200.0,36,2,1,1,0,72.25,10.41
2168,0,23.13,4.0,5.0,5.0,58700.0,2.0,100.0,10800.0,36,0,1,1,0,346.03,10.42
2169,0,7.52,0.0,0.0,3.0,37400.0,0.0,100.0,36000.0,36,2,1,1,0,699.36,7.34
2170,0,17.21,1.0,4.0,5.0,42900.0,0.0,100.0,12500.0,36,2,1,0,0,213.46,7.34
2171,2,19.42,0.0,4.0,1.0,19500.0,4.0,78.6,6000.0,36,2,1,1,0,224.22,16.01
2172,1,21.56,0.0,2.0,3.0,16300.0,0.0,100.0,12000.0,36,1,1,1,0,693.67,15.05
2173,1,14.6,7.0,1.0,3.0,11500.0,1.0,87.5,12000.0,60,0,1,1,0,543.95,14.08
2174,1,25.88,0.0,1.0,2.0,40200.0,1.0,100.0,15000.0,60,2,1,1,0,350.64,9.92
2175,2,28.58,3.0,3.0,2.0,4000.0,0.0,100.0,8000.0,36,2,1,1,0,287.43,15.04
2176,1,5.98,5.0,3.0,1.0,5000.0,1.0,100.0,6000.0,36,1,1,1,0,218.23,9.44
2177,0,19.87,7.0,0.0,4.0,25100.0,1.0,100.0,12000.0,60,1,1,1,0,656.67,13.59
2178,1,17.52,1.0,3.0,4.0,44500.0,1.0,92.9,12000.0,36,0,1,1,0,254.14,6.72
2179,1,7.2,2.0,2.0,5.0,37700.0,1.0,95.0,20000.0,60,0,1,1,0,874.84,13.59
2180,2,32.69,2.0,6.0,8.0,49400.0,3.0,80.8,25000.0,60,1,2,1,0,640.84,21.45
2181,2,37.2325,3.0,4.0,1.0,14600.0,1.0,100.0,24000.0,60,1,1,1,0,953.85,9.93
2182,0,17.28,5.0,10.0,6.0,22500.0,2.0,88.5,25000.0,60,1,1,1,0,1511.01,15.05
2183,2,26.56,0.0,8.0,4.0,24500.0,3.0,100.0,4800.0,36,2,1,1,0,91.04,7.96
2184,0,22.45,0.0,2.0,6.0,62900.0,0.0,100.0,9600.0,36,2,1,1,0,163.93,7.34
2185,1,37.2325,0.0,2.0,4.0,24200.0,1.0,100.0,22000.0,60,1,1,1,1,917.82,10.42
2186,2,23.07,0.0,1.0,6.0,14600.0,0.0,100.0,10000.0,36,0,1,0,0,426.0,14.08
2187,0,37.2325,7.0,10.0,7.0,12200.0,0.0,78.6,5000.0,36,2,1,1,0,92.01,11.98
2188,2,13.75,1.0,6.0,4.0,21800.0,0.0,100.0,3200.0,36,0,1,1,0,72.25,7.35
2189,2,18.32,1.0,5.0,1.0,3000.0,1.0,92.3,10000.0,36,2,1,1,0,216.23,13.58
2190,2,3.76,3.0,4.0,1.0,10000.0,1.0,100.0,36000.0,60,2,2,1,0,72.25,13.58
2191,0,33.26,0.0,4.0,4.0,19400.0,0.0,94.4,19500.0,60,1,1,1,0,1229.27,16.02
2192,0,13.51,1.0,5.0,1.0,17700.0,0.0,93.5,8500.0,36,1,1,1,0,240.32,7.35
2193,0,7.8,1.0,1.0,2.0,9800.0,0.0,100.0,10000.0,36,1,1,1,0,676.34,17.09
2194,2,29.67,3.0,5.0,3.0,19800.0,2.0,94.7,6500.0,36,1,2,0,0,388.15,15.05
2195,1,25.73,0.0,0.0,1.0,8000.0,0.0,91.7,24450.0,60,2,1,1,0,1091.06,18.45
2196,2,30.28,3.0,7.0,2.0,14100.0,0.0,100.0,15000.0,36,2,1,0,0,785.93,19.42
2197,1,20.1,7.0,6.0,1.0,54400.0,3.0,100.0,24000.0,60,1,1,1,0,803.65,10.42
2198,0,19.77,2.0,2.0,1.0,5000.0,0.0,100.0,11000.0,36,0,1,1,0,481.51,14.08
2199,1,10.34,1.0,5.0,5.0,78804.49999999994,0.0,100.0,36000.0,60,2,1,1,0,1189.72,12.61
2200,2,23.33,7.0,8.0,5.0,16700.0,2.0,100.0,14000.0,60,0,1,1,0,941.08,19.03
2201,2,35.74,3.0,6.0,4.0,15200.0,0.0,95.3,17000.0,36,1,1,0,1,1174.13,19.03
2202,1,13.64,0.0,0.0,1.0,2500.0,0.0,100.0,5000.0,36,2,2,1,0,72.89,7.34
2203,0,23.87,0.0,0.0,3.0,10100.0,0.0,100.0,7200.0,36,0,2,1,0,296.77,13.59
2204,0,7.68,1.0,0.0,4.0,8800.0,1.0,90.9,7000.0,36,1,1,0,1,258.81,9.44
2205,1,21.56,7.0,5.0,2.0,21500.0,3.0,95.8,20700.0,36,0,1,1,0,597.95,9.92
2206,2,26.73,3.0,10.0,2.0,27200.0,0.0,91.1,20700.0,60,2,5,0,0,72.25,21.45
2207,0,29.73,2.0,10.0,6.0,20100.0,0.0,100.0,9000.0,36,2,1,1,0,218.23,10.41
2208,1,12.03,3.0,10.0,5.0,37500.0,1.0,100.0,10000.0,36,0,5,0,0,303.3,19.03
2209,0,4.75,4.0,4.0,6.0,49800.0,1.0,93.3,35000.0,60,2,1,1,0,818.16,9.92
2210,0,24.05,2.0,7.0,4.0,19600.0,0.0,96.3,10000.0,36,0,1,0,0,378.99,11.99
2211,0,30.8,2.0,3.0,1.0,3000.0,4.0,100.0,4500.0,36,1,1,1,0,297.95,17.09
2212,0,5.27,0.0,6.0,4.0,13000.0,0.0,100.0,5000.0,36,2,1,1,0,113.65,11.98
2213,1,21.35,4.0,9.0,2.0,8500.0,0.0,100.0,15000.0,36,0,1,1,0,791.14,17.09
2214,2,12.56,0.0,4.0,8.0,24000.0,5.0,75.0,12000.0,36,2,1,1,0,297.91,10.41
2215,1,32.25,2.0,5.0,4.0,25300.0,0.0,100.0,16800.0,60,1,1,1,0,978.6,18.06
2216,1,24.68,0.0,2.0,5.0,36800.0,2.0,100.0,6000.0,36,0,1,1,0,127.07,6.72
2217,1,15.46,1.0,4.0,6.0,23600.0,3.0,95.7,10000.0,36,2,1,1,0,219.56,9.43
2218,2,11.07,1.0,3.0,5.0,11200.0,0.0,100.0,4800.0,36,1,1,0,0,327.04,21.45
2219,1,20.15,6.0,10.0,1.0,19200.0,3.0,100.0,15000.0,36,2,1,1,0,372.38,10.41
2220,0,32.65,0.0,2.0,3.0,44700.0,5.0,100.0,12000.0,36,0,1,0,0,402.84,11.99
2221,2,26.66,0.0,1.0,2.0,25600.0,5.0,86.7,5800.0,36,0,1,1,1,101.45,6.07
2222,0,7.04,0.0,1.0,5.0,69800.0,3.0,100.0,36000.0,60,1,1,1,0,1254.77,9.44
2223,0,5.66,5.0,8.0,4.0,13500.0,3.0,100.0,24000.0,60,2,1,1,0,418.72,10.9
2224,2,22.74,2.0,8.0,4.0,78000.0,5.0,98.8,36000.0,36,0,1,1,0,1072.69,9.44
2225,0,26.16,4.0,10.0,5.0,62200.0,3.0,100.0,15000.0,60,2,1,1,1,358.9,9.92
2226,0,3.76,2.0,5.0,2.0,24500.0,3.0,100.0,15000.0,60,1,1,1,0,353.72,7.35
2227,1,23.69,0.0,0.0,2.0,11700.0,2.0,100.0,30000.0,60,2,1,1,0,847.53,11.98
2228,0,25.06,0.0,2.0,2.0,49900.0,0.0,100.0,10000.0,36,2,1,1,0,189.66,7.96
2229,1,14.07,4.0,4.0,2.0,13500.0,0.0,87.1,3200.0,36,1,1,0,0,72.25,19.03
2230,0,20.92,6.0,7.0,2.0,3800.0,0.0,91.3,3200.0,36,1,1,1,0,76.84,10.91
2231,1,13.62,0.0,3.0,2.0,13600.0,2.0,75.0,9600.0,36,2,1,1,0,288.93,12.61
2232,1,5.83,1.0,5.0,3.0,17010.0,4.0,100.0,35000.0,36,2,1,1,0,868.91,10.41
2233,1,10.72,0.0,1.0,3.0,29200.0,2.0,94.7,28000.0,60,2,1,1,0,918.28,13.58
2234,1,21.67,1.0,0.0,2.0,8800.0,0.0,88.2,5600.0,36,2,1,0,1,133.23,9.92
2235,1,14.72,0.0,6.0,3.0,28600.0,0.0,100.0,6000.0,36,0,1,1,0,112.9,6.08
2236,0,13.29,3.0,10.0,7.0,25600.0,0.0,100.0,10000.0,36,0,1,1,0,372.27,13.59
2237,0,19.71,0.0,1.0,4.0,22000.0,0.0,92.9,30000.0,36,2,1,0,1,744.78,10.41
2238,2,19.1,1.0,2.0,2.0,5300.0,0.0,100.0,22300.0,60,2,1,1,0,781.23,21.45
2239,1,11.92,0.0,0.0,1.0,14500.0,1.0,77.8,10000.0,36,1,1,0,0,368.95,9.44
2240,1,25.38,7.0,8.0,7.0,47700.0,5.0,96.5,35000.0,36,0,1,1,0,879.76,7.97
2241,1,37.2325,2.0,3.0,7.0,19000.0,3.0,75.0,16800.0,36,2,1,1,0,354.9,12.61
2242,1,35.6,1.0,8.0,8.0,32700.0,0.0,100.0,10000.0,36,2,1,1,0,166.68,7.34
2243,0,12.79,0.0,2.0,1.0,9000.0,0.0,100.0,10000.0,36,2,1,1,0,328.18,14.07
2244,1,37.2325,3.0,4.0,3.0,9800.0,3.0,89.5,16000.0,36,2,1,0,0,612.13,16.01
2245,1,30.91,3.0,6.0,4.0,56300.0,1.0,100.0,22000.0,36,2,1,1,0,321.46,6.07
2246,2,36.66,1.0,4.0,8.0,78804.49999999994,0.0,100.0,24000.0,36,2,1,1,0,631.13,10.42
2247,0,20.28,1.0,6.0,2.0,12000.0,3.0,82.6,13000.0,36,2,1,1,1,207.73,6.71
2248,0,9.38,0.0,0.0,8.0,78804.49999999994,1.0,100.0,13000.0,36,1,1,1,0,364.9,7.35
2249,0,5.84,0.0,2.0,1.0,2500.0,2.0,90.0,6500.0,36,1,1,1,0,252.35,9.93
2250,0,10.04,2.0,1.0,3.0,6400.0,0.0,75.0,4000.0,36,2,1,1,0,120.39,12.61
2251,0,15.84,1.0,3.0,2.0,6700.0,1.0,88.9,9000.0,36,1,1,1,0,436.2,14.08
2252,0,11.96,1.0,1.0,1.0,22000.0,0.0,100.0,36000.0,36,0,1,1,0,1191.87,9.44
2253,1,25.09,4.0,10.0,6.0,20400.0,3.0,100.0,3300.0,36,2,1,1,1,72.25,6.07
2254,1,24.66,1.0,4.0,2.0,10500.0,3.0,78.6,6025.0,36,2,1,1,0,116.73,12.61
2255,2,3.76,1.0,1.0,3.0,27300.0,0.0,100.0,8000.0,36,2,1,1,0,90.13,7.34
2256,0,19.74,0.0,2.0,2.0,13000.0,3.0,100.0,5000.0,36,2,1,1,0,72.25,6.07
2257,2,9.37,0.0,2.0,1.0,2500.0,0.0,83.3,24000.0,36,2,1,1,0,595.82,10.41
2258,1,9.48,1.0,6.0,2.0,9000.0,0.0,100.0,10000.0,60,2,1,1,0,469.83,19.42
2259,1,13.29,1.0,5.0,2.0,12500.0,2.0,94.4,5000.0,36,1,1,1,1,96.36,6.08
2260,1,8.98,2.0,4.0,2.0,8000.0,1.0,89.2,18000.0,36,1,2,0,0,72.25,20.0
2261,0,18.28,0.0,2.0,2.0,52000.0,0.0,100.0,15000.0,36,0,1,1,0,218.04,6.07
2262,2,17.95,0.0,0.0,4.0,9100.0,0.0,100.0,20000.0,36,2,1,0,0,648.47,13.58
2263,1,19.3,4.0,10.0,4.0,11500.0,0.0,80.0,9000.0,36,2,1,0,0,251.29,11.98
2264,0,22.77,2.0,2.0,1.0,3500.0,0.0,100.0,20000.0,60,2,1,1,0,664.05,14.07
2265,1,18.42,3.0,10.0,3.0,8500.0,1.0,100.0,36000.0,60,0,2,1,0,1630.44,15.05
2266,2,25.37,0.0,3.0,3.0,17800.0,1.0,92.9,25000.0,36,2,1,1,0,625.44,13.58
2267,2,13.73,3.0,3.0,5.0,16100.0,2.0,97.3,27825.0,60,1,1,1,0,1160.83,10.42
2268,2,23.82,2.0,2.0,1.0,12400.0,4.0,100.0,24000.0,60,0,1,1,0,803.65,10.42
2269,1,4.2,3.0,4.0,1.0,27000.0,0.0,100.0,36000.0,36,1,1,1,0,789.1,6.07
2270,2,7.15,0.0,4.0,5.0,78804.49999999994,1.0,100.0,35000.0,36,1,2,0,0,233.39,6.72
2271,2,28.27,3.0,10.0,8.0,78804.49999999994,4.0,91.1,36000.0,36,0,1,0,0,1005.44,7.97
2272,1,25.4,2.0,8.0,1.0,13900.0,0.0,100.0,10000.0,60,2,1,1,0,297.43,12.61
2273,1,8.55,1.0,5.0,8.0,34000.0,0.0,100.0,36000.0,36,2,1,1,0,946.12,9.92
2274,0,14.81,2.0,4.0,1.0,9000.0,3.0,100.0,6000.0,36,2,1,0,0,113.8,7.96
2275,1,4.57,3.0,10.0,3.0,19000.0,3.0,86.6,15000.0,60,1,1,1,0,844.86,13.59
2276,1,24.51,2.0,6.0,5.0,20600.0,0.0,100.0,8500.0,36,1,1,0,0,469.33,14.08
2277,2,27.86,7.0,4.0,4.0,13900.0,0.0,100.0,13200.0,60,0,2,1,0,408.6,21.45
2278,0,6.25,1.0,10.0,3.0,50500.0,0.0,100.0,5000.0,36,2,1,0,0,87.42,7.34
2279,1,17.71,3.0,3.0,1.0,6000.0,0.0,95.0,3200.0,36,1,1,1,0,270.52,21.45
2280,0,16.37,2.0,3.0,3.0,38800.0,0.0,100.0,14400.0,36,1,1,1,0,531.29,9.44
2281,2,11.78,3.0,5.0,4.0,6900.0,0.0,100.0,5000.0,36,1,1,1,0,247.19,12.62
2282,1,17.48,1.0,2.0,2.0,20000.0,0.0,75.0,30000.0,60,0,2,1,0,1644.42,15.05
2283,2,36.71,4.0,7.0,8.0,20600.0,0.0,95.7,6000.0,36,2,1,0,0,134.55,13.58
2284,2,37.2325,1.0,5.0,5.0,38400.0,3.0,86.7,15000.0,36,2,1,1,0,363.71,10.41
2285,1,24.41,2.0,5.0,6.0,78804.49999999994,1.0,100.0,18000.0,36,1,1,0,0,698.84,9.93
2286,0,16.72,4.0,3.0,4.0,25900.0,0.0,100.0,4000.0,36,1,1,1,0,121.8,7.97
2287,1,17.68,5.0,7.0,4.0,20500.0,5.0,83.9,28000.0,60,0,1,1,0,1542.74,17.09
2288,1,5.63,2.0,2.0,1.0,4000.0,0.0,100.0,10000.0,60,1,1,1,0,490.27,13.59
2289,1,14.97,5.0,10.0,7.0,55300.0,1.0,90.9,8500.0,36,2,1,1,0,278.95,14.07
2290,1,19.75,0.0,3.0,2.0,28500.0,4.0,100.0,12000.0,36,2,1,1,0,227.58,7.96
2291,1,23.49,1.0,2.0,1.0,2500.0,1.0,92.3,20000.0,60,0,1,1,0,1385.7,21.45
2292,0,16.51,2.0,5.0,2.0,48200.0,0.0,100.0,20000.0,60,2,1,1,0,372.09,9.43
2293,2,12.34,2.0,4.0,2.0,26800.0,0.0,100.0,30750.0,36,0,1,1,0,916.25,9.44
2294,2,37.2325,5.0,6.0,1.0,13600.0,2.0,90.0,8400.0,36,2,1,1,1,313.9,16.01
2295,0,28.81,3.0,6.0,8.0,57500.0,0.0,100.0,9000.0,36,0,1,1,0,220.25,7.97
2296,2,10.66,5.0,5.0,5.0,10500.0,2.0,75.0,30000.0,60,1,1,0,0,1644.42,21.45
2297,1,18.33,0.0,8.0,5.0,78804.49999999994,4.0,97.1,35000.0,60,0,1,1,0,1644.42,19.42
2298,1,26.25,1.0,4.0,8.0,17100.0,0.0,96.2,16000.0,36,2,1,1,1,397.22,10.41
2299,2,27.52,4.0,3.0,5.0,11200.0,0.0,84.6,11200.0,60,1,1,1,0,840.24,19.03
2300,2,18.4,1.0,3.0,4.0,20600.0,0.0,100.0,22000.0,36,2,1,1,1,612.39,17.47
2301,0,13.01,1.0,3.0,3.0,7400.0,0.0,92.3,9000.0,36,1,1,1,0,384.17,10.91
2302,1,33.5,7.0,10.0,2.0,5300.0,0.0,100.0,5000.0,36,0,1,1,0,186.17,11.99
2303,0,15.16,2.0,6.0,5.0,8100.0,0.0,100.0,8000.0,36,0,1,1,0,275.72,10.91
2304,1,27.77,1.0,5.0,4.0,36500.0,0.0,100.0,5000.0,36,1,1,1,0,194.12,9.93
2305,0,28.13,0.0,1.0,8.0,9800.0,0.0,81.8,7000.0,36,2,1,1,0,229.73,14.07
2306,0,25.15,1.0,3.0,7.0,76400.0,1.0,100.0,12000.0,36,2,1,1,0,204.91,7.34
2307,2,7.81,4.0,0.0,2.0,23300.0,0.0,100.0,13500.0,36,1,1,1,0,411.1,7.97
2308,0,20.7,2.0,5.0,4.0,41600.0,0.0,100.0,5500.0,36,0,1,1,0,172.26,9.92
2309,1,4.32,0.0,1.0,3.0,11600.0,1.0,93.8,10775.0,60,1,1,1,0,588.21,13.59
2310,1,27.88,2.0,3.0,1.0,2500.0,1.0,75.0,5000.0,36,2,1,1,0,139.6,11.98
2311,2,26.25,0.0,6.0,6.0,19700.0,1.0,78.6,20000.0,60,2,1,1,0,1038.49,21.45
2312,2,20.93,3.0,1.0,1.0,11500.0,1.0,100.0,16000.0,60,0,1,1,0,982.48,19.03
2313,1,17.05,4.0,6.0,4.0,78804.49999999994,4.0,100.0,21000.0,36,2,1,0,0,388.99,7.96
2314,2,25.37,3.0,6.0,2.0,11200.0,1.0,100.0,15000.0,36,0,1,1,0,937.34,19.03
2315,2,11.43,3.0,8.0,3.0,17000.0,0.0,100.0,20000.0,60,0,1,1,0,773.88,16.01
2316,0,8.59,3.0,5.0,1.0,18500.0,1.0,100.0,28000.0,60,0,1,1,0,1129.29,12.62
2317,0,9.31,1.0,4.0,1.0,61500.0,1.0,100.0,20000.0,36,0,1,1,0,276.37,6.07
2318,2,3.76,0.0,0.0,2.0,12100.0,0.0,75.0,24000.0,60,2,1,1,0,1046.38,18.45
2319,0,10.08,3.0,6.0,3.0,19400.0,5.0,93.5,35525.0,36,0,1,0,0,1346.38,11.99
2320,2,25.67,2.0,8.0,1.0,2500.0,1.0,78.9,5000.0,36,2,1,1,0,179.64,15.04
2321,1,19.13,0.0,0.0,2.0,12700.0,0.0,100.0,17000.0,36,1,1,1,0,828.53,12.62
2322,2,5.58,2.0,4.0,1.0,39000.0,1.0,100.0,6400.0,36,1,1,1,0,149.37,6.08
2323,2,14.79,1.0,3.0,3.0,17000.0,1.0,100.0,17000.0,36,0,1,1,0,297.35,6.07
2324,1,34.44,0.0,3.0,5.0,29100.0,0.0,100.0,26400.0,60,0,1,1,0,1644.42,20.0
2325,0,4.2,4.0,6.0,4.0,62700.0,4.0,100.0,24000.0,60,2,1,1,0,381.0,9.92
2326,1,3.76,0.0,1.0,1.0,2500.0,0.0,100.0,10000.0,60,0,1,1,0,553.62,17.47
2327,1,3.76,0.0,4.0,3.0,5700.0,1.0,83.3,8000.0,36,0,1,0,0,545.08,21.45
2328,0,19.41,6.0,7.0,3.0,17500.0,0.0,95.8,5000.0,36,2,1,1,0,123.21,13.58
2329,1,16.57,2.0,8.0,3.0,29000.0,3.0,97.6,23000.0,60,1,1,1,0,1644.42,21.45
2330,2,20.87,4.0,5.0,4.0,19600.0,0.0,92.3,12000.0,36,2,1,0,0,459.1,16.01
2331,1,7.79,1.0,10.0,8.0,53200.0,1.0,100.0,35000.0,60,2,1,1,0,1242.61,15.04
2332,0,15.71,0.0,2.0,3.0,8800.0,0.0,100.0,3200.0,36,1,2,0,0,72.25,20.0
2333,1,23.49,2.0,8.0,2.0,7200.0,2.0,95.5,7800.0,36,2,1,0,0,168.66,14.07
2334,1,11.56,0.0,3.0,6.0,13600.0,0.0,100.0,20000.0,60,2,1,1,0,513.89,10.9
2335,1,22.29,4.0,1.0,1.0,19800.0,0.0,88.9,19200.0,60,1,1,1,0,1319.4,17.09
2336,2,8.36,1.0,10.0,3.0,60400.0,3.0,100.0,36000.0,60,2,1,1,0,691.2,7.34
2337,1,17.35,0.0,4.0,3.0,31700.0,0.0,100.0,16000.0,36,2,1,1,0,296.37,7.96
2338,0,7.08,2.0,3.0,4.0,23600.0,1.0,100.0,10000.0,36,2,1,1,0,140.34,6.07
2339,1,12.73,7.0,6.0,1.0,11000.0,2.0,94.4,9600.0,36,1,1,1,0,183.88,6.08
2340,2,13.64,2.0,2.0,1.0,2500.0,3.0,81.3,17000.0,60,2,1,1,0,436.8,10.9
2341,1,10.3,0.0,6.0,2.0,9500.0,4.0,100.0,22400.0,60,0,1,1,0,750.07,10.42
2342,1,11.63,6.0,10.0,3.0,7900.0,3.0,87.9,20000.0,60,2,1,1,0,655.91,13.58
2343,1,10.76,4.0,10.0,1.0,3400.0,2.0,84.0,10000.0,36,1,1,1,0,620.18,16.02
2344,0,12.13,3.0,7.0,1.0,25300.0,4.0,100.0,10000.0,36,1,1,1,0,251.36,7.97
2345,0,17.12,6.0,9.0,4.0,22300.0,2.0,90.0,4800.0,36,1,1,1,0,220.56,11.99
2346,1,24.37,4.0,4.0,1.0,5300.0,1.0,100.0,16000.0,60,1,1,1,0,1076.72,17.09
2347,2,3.76,1.0,3.0,1.0,64700.0,1.0,100.0,35000.0,36,1,1,1,0,817.77,6.08
2348,1,16.61,0.0,3.0,5.0,49200.0,2.0,100.0,3200.0,36,1,1,1,0,92.61,9.44
2349,0,26.54,0.0,1.0,5.0,78804.49999999994,0.0,100.0,15000.0,36,1,1,1,0,321.99,6.07
2350,1,3.76,0.0,2.0,4.0,21200.0,0.0,100.0,15000.0,36,1,1,1,0,569.95,9.93
2351,1,33.98,1.0,2.0,1.0,6000.0,0.0,100.0,20000.0,60,1,1,1,0,1208.81,15.05
2352,1,6.73,7.0,2.0,2.0,4800.0,1.0,100.0,10000.0,36,0,1,0,0,335.99,14.07
2353,0,17.07,1.0,5.0,4.0,7800.0,0.0,100.0,7500.0,36,1,1,1,0,305.66,10.42
2354,2,36.5,0.0,6.0,1.0,9600.0,2.0,95.8,10000.0,36,1,1,1,0,487.37,12.62
2355,0,11.87,2.0,10.0,5.0,5000.0,1.0,86.2,9000.0,36,2,1,1,0,295.36,14.07
2356,0,29.87,0.0,6.0,8.0,74200.0,2.0,98.0,25000.0,36,2,1,1,0,839.98,14.07
